modulus,depth,width,init,wd,seed,step,train_accuracy,test_accuracy,train_loss,test_loss
91,1,128,1,0.9,0,59100,1.0,1.0,0.14222487807273865,0.1524399220943451
91,1,128,1,0.9,0,59200,1.0,1.0,0.1412561535835266,0.15075914561748505
91,1,128,1,0.9,0,59300,0.9464573264122009,0.9052958488464355,0.5479203462600708,0.6326718926429749
91,1,128,1,0.9,0,59400,1.0,1.0,0.15333101153373718,0.16446994245052338
91,1,128,1,0.9,0,59500,1.0,1.0,0.15485869348049164,0.16457977890968323
91,1,128,1,0.9,0,59600,1.0,1.0,0.15604932606220245,0.16550180315971375
91,1,128,1,0.9,0,59700,0.9963768124580383,0.9879247546195984,0.30716070532798767,0.34844931960105896
91,1,128,1,0.9,0,59800,1.0,1.0,0.15343332290649414,0.16344422101974487
91,1,128,1,0.9,0,59900,1.0,1.0,0.1512310951948166,0.1605835109949112
91,1,128,1,0.9,0,60000,1.0,1.0,0.1468638926744461,0.15579670667648315
91,1,128,1,0.9,0,60100,0.6896135210990906,0.6461963057518005,1.2783704996109009,1.380339503288269
91,1,128,1,0.9,0,60200,1.0,1.0,0.14152388274669647,0.15137648582458496
91,1,128,1,0.9,0,60300,1.0,1.0,0.13895989954471588,0.14809946715831757
91,1,128,1,0.9,0,60400,1.0,1.0,0.1268237829208374,0.13481785356998444
91,1,128,1,0.9,0,60500,1.0,1.0,0.14233948290348053,0.15355536341667175
91,1,128,1,0.9,0,60600,1.0,1.0,0.1503932774066925,0.15975312888622284
91,1,128,1,0.9,0,60700,1.0,1.0,0.15789221227169037,0.16722147166728973
91,1,128,1,0.9,0,60800,1.0,1.0,0.15401175618171692,0.1633991003036499
91,1,128,1,0.9,0,60900,1.0,1.0,0.1414927989244461,0.1499577909708023
91,1,128,1,0.9,0,61000,1.0,1.0,0.16484008729457855,0.17660032212734222
91,1,128,1,0.9,0,61100,1.0,1.0,0.15587112307548523,0.16598786413669586
91,1,128,1,0.9,0,61200,0.9601449370384216,0.9435914754867554,0.4108135998249054,0.4627039134502411
91,1,128,1,0.9,0,61300,1.0,1.0,0.1707082986831665,0.18322136998176575
91,1,128,1,0.9,0,61400,1.0,1.0,0.1708698570728302,0.18359236419200897
91,1,128,1,0.9,0,61500,1.0,1.0,0.14158184826374054,0.1522969752550125
91,1,128,1,0.9,0,61600,1.0,1.0,0.1861405074596405,0.20937734842300415
91,1,128,1,0.9,0,61700,1.0,1.0,0.14764833450317383,0.15879672765731812
91,1,128,1,0.9,0,61800,1.0,1.0,0.15676835179328918,0.16733278334140778
91,1,128,1,0.9,0,61900,1.0,1.0,0.15864166617393494,0.168599933385849
91,1,128,1,0.9,0,62000,1.0,1.0,0.16490188241004944,0.1769942194223404
91,1,128,1,0.9,0,62100,1.0,1.0,0.17089158296585083,0.1816283017396927
91,1,128,1,0.9,0,62200,1.0,1.0,0.1728525459766388,0.183304101228714
91,1,128,1,0.9,0,62300,1.0,1.0,0.16200849413871765,0.17365337908267975
91,1,128,1,0.9,0,62400,0.4500805139541626,0.3812316656112671,1.9329688549041748,2.1484293937683105
91,1,128,1,0.9,0,62500,1.0,1.0,0.13029107451438904,0.142128124833107
91,1,128,1,0.9,0,62600,1.0,1.0,0.12924109399318695,0.13970708847045898
91,1,128,1,0.9,0,62700,0.7902576327323914,0.7350353598594666,0.9403102993965149,1.0449808835983276
91,1,128,1,0.9,0,62800,1.0,1.0,0.13126713037490845,0.14338956773281097
91,1,128,1,0.9,0,62900,1.0,1.0,0.13762757182121277,0.1490839272737503
91,1,128,1,0.9,0,63000,1.0,1.0,0.13731566071510315,0.14839673042297363
91,1,128,1,0.9,0,63100,1.0,1.0,0.13045315444469452,0.14183038473129272
91,1,128,1,0.9,0,63200,1.0,1.0,0.12096291780471802,0.13075944781303406
91,1,128,1,0.9,0,63300,1.0,1.0,0.09815611690282822,0.10591147094964981
91,1,128,1,0.9,0,63400,0.8723832368850708,0.7826461791992188,0.7381874322891235,0.9123312830924988
91,1,128,1,0.9,0,63500,1.0,1.0,0.10965566337108612,0.12104247510433197
91,1,128,1,0.9,0,63600,1.0,0.99982750415802,0.19138434529304504,0.22010648250579834
91,1,128,1,0.9,0,63700,1.0,1.0,0.13376764953136444,0.14567536115646362
91,1,128,1,0.9,0,63800,1.0,1.0,0.1443641185760498,0.15533806383609772
91,1,128,1,0.9,0,63900,1.0,1.0,0.14821316301822662,0.15895278751850128
91,1,128,1,0.9,0,64000,1.0,1.0,0.1528209149837494,0.16842828691005707
91,1,128,1,0.9,0,64100,1.0,1.0,0.14759346842765808,0.15948161482810974
91,1,128,1,0.9,0,64200,1.0,1.0,0.1663653552532196,0.18009011447429657
91,1,128,1,0.9,0,64300,1.0,1.0,0.13229362666606903,0.14227382838726044
91,1,128,1,0.9,0,64400,0.49879229068756104,0.46679314970970154,1.7802436351776123,1.8879115581512451
91,1,128,1,0.9,0,64500,1.0,1.0,0.1395626813173294,0.15366244316101074
91,1,128,1,0.9,0,64600,1.0,1.0,0.13768044114112854,0.14872275292873383
91,1,128,1,0.9,0,64700,0.9818840622901917,0.9656718969345093,0.3468937575817108,0.40066012740135193
91,1,128,1,0.9,0,64800,1.0,1.0,0.14999407529830933,0.16328902542591095
91,1,128,1,0.9,0,64900,1.0,1.0,0.15457113087177277,0.1665046364068985
91,1,128,1,0.9,0,65000,1.0,1.0,0.1561768651008606,0.16762615740299225
91,1,128,1,0.9,0,65100,1.0,1.0,0.15600410103797913,0.17208057641983032
91,1,128,1,0.9,0,65200,1.0,1.0,0.1508520394563675,0.16322436928749084
91,1,128,1,0.9,0,65300,1.0,1.0,0.14713473618030548,0.15826106071472168
91,1,128,1,0.9,0,65400,1.0,1.0,0.2095935046672821,0.23594973981380463
91,1,128,1,0.9,0,65500,1.0,1.0,0.14011281728744507,0.15155062079429626
91,1,128,1,0.9,0,65600,1.0,1.0,0.13547581434249878,0.145799458026886
91,1,128,1,0.9,0,65700,1.0,1.0,0.12395337224006653,0.13304024934768677
91,1,128,1,0.9,0,65800,0.9951691031455994,0.9934448599815369,0.24331001937389374,0.28085577487945557
91,1,128,1,0.9,0,65900,1.0,1.0,0.11830652505159378,0.1292092651128769
91,1,128,1,0.9,0,66000,1.0,1.0,0.11904019117355347,0.128439262509346
91,1,128,1,0.9,0,66100,1.0,1.0,0.11342751234769821,0.12163718789815903
91,1,128,1,0.9,0,66200,1.0,1.0,0.12814046442508698,0.14062654972076416
91,1,128,1,0.9,0,66300,1.0,1.0,0.1169716939330101,0.1262439489364624
91,1,128,1,0.9,0,66400,1.0,1.0,0.12073063850402832,0.12963038682937622
91,1,128,1,0.9,0,66500,1.0,1.0,0.11937986314296722,0.12778419256210327
91,1,128,1,0.9,0,66600,1.0,1.0,0.17705188691616058,0.2027084231376648
91,1,128,1,0.9,0,66700,1.0,1.0,0.1327892392873764,0.1444173902273178
91,1,128,1,0.9,0,66800,0.8498389720916748,0.8123167157173157,0.6770301461219788,0.7639679312705994
91,1,128,1,0.9,0,66900,1.0,1.0,0.13038721680641174,0.14155073463916779
91,1,128,1,0.9,0,67000,1.0,1.0,0.13119588792324066,0.14136895537376404
91,1,128,1,0.9,0,67100,1.0,1.0,0.125040203332901,0.13440720736980438
91,1,128,1,0.9,0,67200,1.0,1.0,0.11370141804218292,0.12206690013408661
91,1,128,1,0.9,0,67300,0.9947665333747864,0.9792996048927307,0.2733321785926819,0.32618510723114014
91,1,128,1,0.9,0,67400,1.0,1.0,0.1256822794675827,0.1370265930891037
91,1,128,1,0.9,0,67500,1.0,1.0,0.13531813025474548,0.14560620486736298
91,1,128,1,0.9,0,67600,1.0,1.0,0.15007604658603668,0.16501913964748383
91,1,128,1,0.9,0,67700,1.0,1.0,0.14531175792217255,0.15713675320148468
91,1,128,1,0.9,0,67800,1.0,1.0,0.1484418362379074,0.15974539518356323
91,1,128,1,0.9,0,67900,1.0,1.0,0.1585659384727478,0.17279347777366638
91,1,128,1,0.9,0,68000,1.0,1.0,0.1586800366640091,0.1706620305776596
91,1,128,1,0.9,0,68100,1.0,1.0,0.16362711787223816,0.1752433180809021
91,1,128,1,0.9,0,68200,0.739935576915741,0.6743142604827881,1.0420424938201904,1.194991111755371
91,1,128,1,0.9,0,68300,1.0,1.0,0.14268185198307037,0.153649240732193
91,1,128,1,0.9,0,68400,1.0,1.0,0.1496846228837967,0.15976658463478088
91,1,128,1,0.9,0,68500,1.0,1.0,0.1514204442501068,0.16112743318080902
91,1,128,1,0.9,0,68600,1.0,1.0,0.2505640983581543,0.2837814390659332
91,1,128,1,0.9,0,68700,1.0,1.0,0.16150078177452087,0.17433014512062073
91,1,128,1,0.9,0,68800,1.0,1.0,0.16163548827171326,0.17345555126667023
91,1,128,1,0.9,0,68900,1.0,1.0,0.16513720154762268,0.1802777200937271
91,1,128,1,0.9,0,69000,1.0,1.0,0.16132187843322754,0.17401087284088135
91,1,128,1,0.9,0,69100,1.0,1.0,0.15412349998950958,0.1661158800125122
91,1,128,1,0.9,0,69200,1.0,0.9984474778175354,0.20808051526546478,0.24132466316223145
91,1,128,1,0.9,0,69300,1.0,1.0,0.15190772712230682,0.16611696779727936
91,1,128,1,0.9,0,69400,1.0,1.0,0.1461872160434723,0.15920700132846832
91,1,128,1,0.9,0,69500,1.0,1.0,0.13118290901184082,0.14275814592838287
91,1,128,1,0.9,0,69600,1.0,1.0,0.11975328624248505,0.1329214721918106
91,1,128,1,0.9,0,69700,0.8417874574661255,0.829394519329071,0.5538336634635925,0.5787017941474915
91,1,128,1,0.9,0,69800,1.0,1.0,0.1042754203081131,0.11439235508441925
91,1,128,1,0.9,0,69900,1.0,1.0,0.10249095410108566,0.11129821836948395
91,1,128,1,0.9,0,70000,0.3997584581375122,0.36605140566825867,1.9546903371810913,2.0575432777404785
91,1,128,1,0.9,0,70100,1.0,1.0,0.10353675484657288,0.11399766802787781
91,1,128,1,0.9,0,70200,1.0,1.0,0.11029639095067978,0.11976402997970581
91,1,128,1,0.9,0,70300,1.0,1.0,0.10725966840982437,0.11627526581287384
91,1,128,1,0.9,0,70400,1.0,1.0,0.10807046294212341,0.11786222457885742
91,1,128,1,0.9,0,70500,1.0,1.0,0.10889220237731934,0.1175997406244278
91,1,128,1,0.9,0,70600,1.0,1.0,0.10558412224054337,0.11359818279743195
91,1,128,1,0.9,0,70700,0.9863123893737793,0.9730895161628723,0.29879146814346313,0.3487582802772522
91,1,128,1,0.9,0,70800,1.0,1.0,0.11238285899162292,0.12387627363204956
91,1,128,1,0.9,0,70900,1.0,1.0,0.1181476041674614,0.12851643562316895
91,1,128,1,0.9,0,71000,1.0,1.0,0.120546855032444,0.13186264038085938
91,1,128,1,0.9,0,71100,1.0,1.0,0.12155113369226456,0.13174372911453247
91,1,128,1,0.9,0,71200,1.0,1.0,0.11582053452730179,0.1247556135058403
91,1,128,1,0.9,0,71300,1.0,1.0,0.10736000537872314,0.11511627584695816
91,1,128,1,0.9,0,71400,0.9939613342285156,0.9822321534156799,0.34299540519714355,0.4033663868904114
91,1,128,1,0.9,0,71500,1.0,1.0,0.11298440396785736,0.12315011769533157
91,1,128,1,0.9,0,71600,0.9798712134361267,0.9587717652320862,0.3916134238243103,0.4502311944961548
91,1,128,1,0.9,0,71700,1.0,1.0,0.1315557211637497,0.14330792427062988
91,1,128,1,0.9,0,71800,1.0,1.0,0.13804912567138672,0.14890749752521515
91,1,128,1,0.9,0,71900,1.0,1.0,0.13669061660766602,0.1468839794397354
91,1,128,1,0.9,0,72000,0.9855072498321533,0.9725720286369324,0.3408494293689728,0.3917258083820343
91,1,128,1,0.9,0,72100,1.0,1.0,0.13724872469902039,0.15017735958099365
91,1,128,1,0.9,0,72200,1.0,1.0,0.14214177429676056,0.1538705825805664
91,1,128,1,0.9,0,72300,1.0,1.0,0.14294536411762238,0.15431667864322662
91,1,128,1,0.9,0,72400,1.0,1.0,0.1394580602645874,0.1499824821949005
91,1,128,1,0.9,0,72500,1.0,0.9994824528694153,0.1871788203716278,0.21501930058002472
91,1,128,1,0.9,0,72600,1.0,1.0,0.14407341182231903,0.15753121674060822
91,1,128,1,0.9,0,72700,1.0,1.0,0.12630432844161987,0.1370737999677658
91,1,128,1,0.9,0,72800,1.0,1.0,0.13984350860118866,0.1557942032814026
91,1,128,1,0.9,0,72900,1.0,1.0,0.13764335215091705,0.14980605244636536
91,1,128,1,0.9,0,73000,1.0,1.0,0.1367943286895752,0.14747509360313416
91,1,128,1,0.9,0,73100,1.0,1.0,0.14793749153614044,0.16320733726024628
91,1,128,1,0.9,0,73200,1.0,1.0,0.13631489872932434,0.14765435457229614
91,1,128,1,0.9,0,73300,1.0,1.0,0.12840618193149567,0.1385759711265564
91,1,128,1,0.9,0,73400,1.0,1.0,0.10965976119041443,0.11822708696126938
91,1,128,1,0.9,0,73500,1.0,1.0,0.147943377494812,0.17139659821987152
91,1,128,1,0.9,0,73600,1.0,1.0,0.11957471817731857,0.13048842549324036
91,1,128,1,0.9,0,73700,1.0,1.0,0.1269991099834442,0.1371377557516098
91,1,128,1,0.9,0,73800,0.9939613342285156,0.9810246229171753,0.33113306760787964,0.38131141662597656
91,1,128,1,0.9,0,73900,1.0,1.0,0.13411913812160492,0.14575624465942383
91,1,128,1,0.9,0,74000,1.0,1.0,0.1352556198835373,0.14577850699424744
91,1,128,1,0.9,0,74100,0.8196457624435425,0.803346574306488,0.8214573264122009,0.8916609287261963
91,1,128,1,0.9,0,74200,1.0,1.0,0.12886971235275269,0.14029479026794434
91,1,128,1,0.9,0,74300,1.0,1.0,0.1279274970293045,0.1379612237215042
91,1,128,1,0.9,0,74400,0.9959742426872253,0.9832671880722046,0.3432770073413849,0.3977011442184448
91,1,128,1,0.9,0,74500,1.0,1.0,0.13135120272636414,0.1419549435377121
91,1,128,1,0.9,0,74600,1.0,1.0,0.13393494486808777,0.14405624568462372
91,1,128,1,0.9,0,74700,0.955314040184021,0.9380714297294617,0.4419574439525604,0.49946364760398865
91,1,128,1,0.9,0,74800,1.0,1.0,0.11422926187515259,0.12614881992340088
91,1,128,1,0.9,0,74900,1.0,1.0,0.11199110001325607,0.12285850197076797
91,1,128,1,0.9,0,75000,0.9601449370384216,0.9277212023735046,0.39820975065231323,0.47339704632759094
91,1,128,1,0.9,0,75100,1.0,1.0,0.1212000697851181,0.1344665288925171
91,1,128,1,0.9,0,75200,1.0,1.0,0.12509068846702576,0.1370372176170349
91,1,128,1,0.9,0,75300,1.0,1.0,0.12466741353273392,0.13590115308761597
91,1,128,1,0.9,0,75400,0.9722222089767456,0.9560117125511169,0.3785572946071625,0.44216233491897583
91,1,128,1,0.9,0,75500,1.0,1.0,0.1218661367893219,0.1337660253047943
91,1,128,1,0.9,0,75600,1.0,1.0,0.1226734146475792,0.1334283947944641
91,1,128,1,0.9,0,75700,1.0,1.0,0.1170673817396164,0.12666651606559753
91,1,128,1,0.9,0,75800,0.9472624659538269,0.910988450050354,0.4989199936389923,0.5915176868438721
91,1,128,1,0.9,0,75900,1.0,1.0,0.11850167065858841,0.13064730167388916
91,1,128,1,0.9,0,76000,1.0,1.0,0.1252121478319168,0.13639016449451447
91,1,128,1,0.9,0,76100,0.999597430229187,0.9981024265289307,0.19909106194972992,0.23005959391593933
91,1,128,1,0.9,0,76200,1.0,1.0,0.1298353672027588,0.14231142401695251
91,1,128,1,0.9,0,76300,1.0,1.0,0.12827253341674805,0.1395748406648636
91,1,128,1,0.9,0,76400,1.0,1.0,0.1193380057811737,0.12950411438941956
91,1,128,1,0.9,0,76500,1.0,1.0,0.1260310709476471,0.13986463844776154
91,1,128,1,0.9,0,76600,1.0,1.0,0.1288285255432129,0.14089438319206238
91,1,128,1,0.9,0,76700,1.0,1.0,0.12826554477214813,0.1393929272890091
91,1,128,1,0.9,0,76800,1.0,1.0,0.12371481955051422,0.1336953192949295
91,1,128,1,0.9,0,76900,0.9927536249160767,0.9801621437072754,0.3462122678756714,0.4007050096988678
91,1,128,1,0.9,0,77000,1.0,1.0,0.12705256044864655,0.14109854400157928
91,1,128,1,0.9,0,77100,1.0,1.0,0.13467122614383698,0.14778386056423187
91,1,128,1,0.9,0,77200,1.0,0.99982750415802,0.1845598816871643,0.21094103157520294
91,1,128,1,0.9,0,77300,1.0,1.0,0.14573587477207184,0.15992991626262665
91,1,128,1,0.9,0,77400,1.0,1.0,0.1488710641860962,0.16181877255439758
91,1,128,1,0.9,0,77500,0.8051530122756958,0.7588407397270203,0.8319803476333618,0.9309133887290955
91,1,128,1,0.9,0,77600,1.0,1.0,0.14739066362380981,0.16221153736114502
91,1,128,1,0.9,0,77700,1.0,1.0,0.14636647701263428,0.15915973484516144
91,1,128,1,0.9,0,77800,1.0,1.0,0.14220336079597473,0.1535484790802002
91,1,128,1,0.9,0,77900,0.8611111044883728,0.8071416020393372,0.7510849833488464,0.8675475120544434
91,1,128,1,0.9,0,78000,1.0,1.0,0.14336499571800232,0.15767499804496765
91,1,128,1,0.9,0,78100,1.0,1.0,0.14770019054412842,0.1601855456829071
91,1,128,1,0.9,0,78200,1.0,1.0,0.14869095385074615,0.16025415062904358
91,1,128,1,0.9,0,78300,0.9915459156036377,0.9872347712516785,0.3084903359413147,0.3484939932823181
91,1,128,1,0.9,0,78400,1.0,1.0,0.14379669725894928,0.15547335147857666
91,1,128,1,0.9,0,78500,1.0,1.0,0.1453678458929062,0.1560898721218109
91,1,128,1,0.9,0,78600,1.0,1.0,0.14199139177799225,0.15540669858455658
91,1,128,1,0.9,0,78700,1.0,1.0,0.1427287757396698,0.15409794449806213
91,1,128,1,0.9,0,78800,1.0,1.0,0.14110024273395538,0.15145684778690338
91,1,128,1,0.9,0,78900,0.18719807267189026,0.187165766954422,7.378142833709717,7.333179950714111
91,1,128,1,0.9,0,79000,1.0,1.0,0.12765035033226013,0.14006873965263367
91,1,128,1,0.9,0,79100,1.0,1.0,0.13111239671707153,0.1419914960861206
91,1,128,1,0.9,0,79200,1.0,0.9991374611854553,0.224746972322464,0.2530040442943573
91,1,128,1,0.9,0,79300,1.0,1.0,0.14468273520469666,0.15625962615013123
91,1,128,1,0.9,0,79400,1.0,1.0,0.14865979552268982,0.1598871946334839
91,1,128,1,0.9,0,79500,1.0,1.0,0.1400889903306961,0.1510704606771469
91,1,128,1,0.9,0,79600,1.0,1.0,0.1092635914683342,0.11785657703876495
91,1,128,1,0.9,0,79700,1.0,1.0,0.12277181446552277,0.1359412521123886
91,1,128,1,0.9,0,79800,1.0,1.0,0.12808053195476532,0.13927336037158966
91,1,128,1,0.9,0,79900,1.0,1.0,0.13435696065425873,0.14729882776737213
91,1,128,1,0.9,0,80000,1.0,1.0,0.138871967792511,0.15085619688034058
91,1,128,1,0.9,0,80100,1.0,1.0,0.13570910692214966,0.14701300859451294
91,1,128,1,0.9,0,80200,1.0,1.0,0.1318044513463974,0.14632868766784668
91,1,128,1,0.9,0,80300,1.0,1.0,0.12489821761846542,0.1365596503019333
91,1,128,1,0.9,0,80400,1.0,1.0,0.11752676963806152,0.12871691584587097
91,1,128,1,0.9,0,80500,1.0,1.0,0.08656000345945358,0.09523425996303558
91,1,128,1,0.9,0,80600,1.0,0.9974124431610107,0.18166835606098175,0.22504495084285736
91,1,128,1,0.9,0,80700,1.0,1.0,0.1210714802145958,0.1347486674785614
91,1,128,1,0.9,0,80800,1.0,1.0,0.1398017257452011,0.15886250138282776
91,1,128,1,0.9,0,80900,1.0,1.0,0.13481369614601135,0.14843130111694336
91,1,128,1,0.9,0,81000,1.0,1.0,0.12773583829402924,0.1393108069896698
91,1,128,1,0.9,0,81100,1.0,0.9986199736595154,0.18167005479335785,0.21100087463855743
91,1,128,1,0.9,0,81200,1.0,1.0,0.12169475108385086,0.13389086723327637
91,1,128,1,0.9,0,81300,1.0,1.0,0.11148252338171005,0.1215033233165741
91,1,128,1,0.9,0,81400,0.8953301310539246,0.8292220234870911,0.6995653510093689,0.8101025223731995
91,1,128,1,0.9,0,81500,1.0,1.0,0.13160283863544464,0.14480097591876984
91,1,128,1,0.9,0,81600,1.0,1.0,0.14254772663116455,0.1540835052728653
91,1,128,1,0.9,0,81700,1.0,1.0,0.14883217215538025,0.16243243217468262
91,1,128,1,0.9,0,81800,1.0,1.0,0.1472141146659851,0.15892602503299713
91,1,128,1,0.9,0,81900,1.0,1.0,0.1223859041929245,0.1312871128320694
91,1,128,1,0.9,0,82000,0.8534621596336365,0.7810936570167542,0.8142111301422119,0.9289193153381348
91,1,128,1,0.9,0,82100,1.0,1.0,0.11763479560613632,0.12695719301700592
91,1,128,1,0.9,0,82200,1.0,1.0,0.13053011894226074,0.139702707529068
91,1,128,1,0.9,0,82300,0.999597430229187,0.9989649653434753,0.2133040875196457,0.24157500267028809
91,1,128,1,0.9,0,82400,1.0,1.0,0.14031265676021576,0.15307527780532837
91,1,128,1,0.9,0,82500,1.0,1.0,0.1179170086979866,0.12779730558395386
91,1,128,1,0.9,0,82600,1.0,1.0,0.08615971356630325,0.09321732819080353
91,1,128,1,0.9,0,82700,1.0,0.9991374611854553,0.1355811506509781,0.1606624573469162
91,1,128,1,0.9,0,82800,1.0,1.0,0.09987113624811172,0.10969376564025879
91,1,128,1,0.9,0,82900,1.0,1.0,0.11162720620632172,0.12054106593132019
91,1,128,1,0.9,0,83000,1.0,0.9984474778175354,0.16715233027935028,0.19276759028434753
91,1,128,1,0.9,0,83100,1.0,1.0,0.13082407414913177,0.14425326883792877
91,1,128,1,0.9,0,83200,1.0,1.0,0.10921135544776917,0.11855365335941315
91,1,128,1,0.9,0,83300,0.9975845813751221,0.9932723641395569,0.23026996850967407,0.26677337288856506
91,1,128,1,0.9,0,83400,1.0,1.0,0.09385678172111511,0.10210973024368286
91,1,128,1,0.9,0,83500,1.0,1.0,0.09681576490402222,0.10453403741121292
91,1,128,1,0.9,0,83600,1.0,1.0,0.0853104442358017,0.09186319261789322
91,1,128,1,0.9,0,83700,0.999597430229187,0.9981024265289307,0.14121238887310028,0.1694006323814392
91,1,128,1,0.9,0,83800,1.0,1.0,0.09878551214933395,0.10686545819044113
91,1,128,1,0.9,0,83900,1.0,1.0,0.11133801937103271,0.11933247745037079
91,1,128,1,0.9,0,84000,0.8747987151145935,0.8214593529701233,0.702182412147522,0.782027542591095
91,1,128,1,0.9,0,84100,1.0,1.0,0.12347117066383362,0.1344844400882721
91,1,128,1,0.9,0,84200,1.0,1.0,0.12280163168907166,0.13249564170837402
91,1,128,1,0.9,0,84300,0.6187600493431091,0.596860408782959,1.3140565156936646,1.3435636758804321
91,1,128,1,0.9,0,84400,1.0,1.0,0.13422046601772308,0.1502026468515396
91,1,128,1,0.9,0,84500,1.0,1.0,0.1335970163345337,0.14518584311008453
91,1,128,1,0.9,0,84600,1.0,1.0,0.13882805407047272,0.14985035359859467
91,1,128,1,0.9,0,84700,1.0,1.0,0.1691967248916626,0.18454928696155548
91,1,128,1,0.9,0,84800,1.0,1.0,0.14595721662044525,0.1565607190132141
91,1,128,1,0.9,0,84900,1.0,1.0,0.13803358376026154,0.1476081758737564
91,1,128,1,0.9,0,85000,1.0,1.0,0.14760570228099823,0.15940482914447784
91,1,128,1,0.9,0,85100,1.0,1.0,0.14639803767204285,0.15627790987491608
91,1,128,1,0.9,0,85200,1.0,1.0,0.1483020931482315,0.15838488936424255
91,1,128,1,0.9,0,85300,1.0,1.0,0.1636296957731247,0.17652173340320587
91,1,128,1,0.9,0,85400,1.0,1.0,0.14404213428497314,0.15451759099960327
91,1,128,1,0.9,0,85500,1.0,1.0,0.11894545704126358,0.12718741595745087
91,1,128,1,0.9,0,85600,1.0,0.9996549487113953,0.15644311904907227,0.17994658648967743
91,1,128,1,0.9,0,85700,1.0,1.0,0.13244213163852692,0.143342524766922
91,1,128,1,0.9,0,85800,1.0,1.0,0.13544876873493195,0.1462721824645996
91,1,128,1,0.9,0,85900,0.9834944009780884,0.9670519232749939,0.3737553060054779,0.43760815262794495
91,1,128,1,0.9,0,86000,1.0,1.0,0.14057902991771698,0.1526448130607605
91,1,128,1,0.9,0,86100,1.0,1.0,0.14347906410694122,0.15509916841983795
91,1,128,1,0.9,0,86200,1.0,1.0,0.1262696087360382,0.1362660825252533
91,1,128,1,0.9,0,86300,1.0,1.0,0.1418328732252121,0.1553952395915985
91,1,128,1,0.9,0,86400,1.0,1.0,0.1477002650499344,0.15962748229503632
91,1,128,1,0.9,0,86500,1.0,1.0,0.14797614514827728,0.15931445360183716
91,1,128,1,0.9,0,86600,1.0,1.0,0.14351418614387512,0.1542184054851532
91,1,128,1,0.9,0,86700,0.8880837559700012,0.8454372882843018,0.7068415880203247,0.782220721244812
91,1,128,1,0.9,0,86800,1.0,1.0,0.14110039174556732,0.15550266206264496
91,1,128,1,0.9,0,86900,1.0,1.0,0.13972876965999603,0.15174348652362823
91,1,128,1,0.9,0,87000,1.0,1.0,0.12801022827625275,0.13847005367279053
91,1,128,1,0.9,0,87100,1.0,1.0,0.10258516669273376,0.1108061745762825
91,1,128,1,0.9,0,87200,0.9951691031455994,0.9836121797561646,0.24223797023296356,0.29049208760261536
91,1,128,1,0.9,0,87300,1.0,1.0,0.11196086555719376,0.12275033444166183
91,1,128,1,0.9,0,87400,1.0,1.0,0.13014625012874603,0.1415063589811325
91,1,128,1,0.9,0,87500,1.0,1.0,0.13604213297367096,0.14734891057014465
91,1,128,1,0.9,0,87600,1.0,1.0,0.13054049015045166,0.14395658671855927
91,1,128,1,0.9,0,87700,1.0,1.0,0.13837671279907227,0.15105822682380676
91,1,128,1,0.9,0,87800,0.8349436521530151,0.8067966103553772,0.7718244194984436,0.8781641721725464
91,1,128,1,0.9,0,87900,1.0,1.0,0.144889697432518,0.1620662808418274
91,1,128,1,0.9,0,88000,1.0,1.0,0.13881680369377136,0.153427854180336
91,1,128,1,0.9,0,88100,0.7648953199386597,0.7136449813842773,0.9177808165550232,1.0263038873672485
91,1,128,1,0.9,0,88200,1.0,1.0,0.1299922615289688,0.14454472064971924
91,1,128,1,0.9,0,88300,1.0,1.0,0.12736010551452637,0.14037609100341797
91,1,128,1,0.9,0,88400,1.0,1.0,0.13666214048862457,0.15014924108982086
91,1,128,1,0.9,0,88500,0.998389720916748,0.9908573031425476,0.2579512596130371,0.30477795004844666
91,1,128,1,0.9,0,88600,1.0,1.0,0.12535206973552704,0.13846205174922943
91,1,128,1,0.9,0,88700,1.0,1.0,0.1322999894618988,0.1445717066526413
91,1,128,1,0.9,0,88800,0.998389720916748,0.9912023544311523,0.24337238073349,0.28956338763237
91,1,128,1,0.9,0,88900,1.0,1.0,0.1373690366744995,0.15136383473873138
91,1,128,1,0.9,0,89000,1.0,1.0,0.13204163312911987,0.14469416439533234
91,1,128,1,0.9,0,89100,1.0,1.0,0.11024762690067291,0.12097825109958649
91,1,128,1,0.9,0,89200,1.0,1.0,0.12568305432796478,0.13945995271205902
91,1,128,1,0.9,0,89300,1.0,1.0,0.13460196554660797,0.1469574123620987
91,1,128,1,0.9,0,89400,1.0,1.0,0.1859329491853714,0.20103299617767334
91,1,128,1,0.9,0,89500,1.0,1.0,0.13397778570652008,0.1449526697397232
91,1,128,1,0.9,0,89600,1.0,0.9977574348449707,0.2081153839826584,0.2393258512020111
91,1,128,1,0.9,0,89700,1.0,1.0,0.13668020069599152,0.14909957349300385
91,1,128,1,0.9,0,89800,1.0,1.0,0.14664790034294128,0.16214537620544434
91,1,128,1,0.9,0,89900,1.0,1.0,0.13669876754283905,0.1479334831237793
91,1,128,1,0.9,0,90000,1.0,1.0,0.12687134742736816,0.13642771542072296
91,1,128,1,0.9,0,90100,1.0,1.0,0.11204464733600616,0.11991611868143082
91,1,128,1,0.9,0,90200,1.0,1.0,0.18358178436756134,0.20824198424816132
91,1,128,1,0.9,0,90300,1.0,1.0,0.11835450679063797,0.12928460538387299
